,SCVL FALL 2024 SEASON SCHEDULE,,,,,,,,,,,,,,,,,,,,
,Court 1,,,Court 2,,,Court 3,,,Court 4,,,Court 5,,,,,,,,
6:30 PM,,REC6 v REC7,ref: REC8,,REC4 v REC9,ref: REC3,,COM3 v COM12,ref: COM17,,COM4 v COM14,ref: COM10,,COM7 v COM11,ref: COM1,,,POW2,,,
7:30 PM,,REC5 v REC8,ref: REC9,,REC1 v REC3,ref: REC4,,COM1 v COM17,ref: COM12,,COM2 v COM16,ref: COM3,,COM6 v COM15,ref: COM7,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Week 10: Nov 17,,,,,,,,,,,,,,,BYE,,,DOUBLE HEADER,
3:30 PM,,REC4 v REC7,ref: REC5,,REC2 v REC9,ref: REC3,,COM3 v COM11,ref: COM13,,COM2 v COM12,ref: COM16,,COM4 v COM17,ref: COM6,,,REC1,,,
4:30 PM,,REC5 v REC6,ref: REC7,,REC3 v REC8,ref: REC9,,COM1 v COM13,ref: COM11,,COM15 v COM16,ref: COM9,,COM6 v COM8,ref: COM5,,,INT6,,,
5:30 PM,,MIXED-SKILL OPEN PLAY,,,MIXED-SKILL OPEN PLAY,,,INT12 v INT13,ref: INT5,,COM7 v COM9,ref: COM15,,COM5 v COM10,ref: COM1,,,COM14,,,
6:30 PM,,INT5 v INT10,ref: INT3,,INT1 v INT2,ref: INT11,,POW3 v POW6,ref: POW7,,POW4 v POW5,ref: POW2,,POW9 v POW11,ref: POW1,,,POW10,,,
7:30 PM,,INT3 v INT8,ref: INT10,,INT4 v INT7,ref: INT1,,INT9 v INT11,ref: INT2,,POW2 v POW7,ref: POW5,,POW1 v POW8,ref: POW3,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,NOV 24: POSSIBLE PRE-THANKSGIVING LEAGUE-WIDE ACTIVITY,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,DEC 1:  NO LEAGUE PLAY FOR THANKSGIVING WEEKEND,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Dec 8,,,,,,,,,,,,,,,,,,,
,PLAYOFFS WEEK 1:  RECREATIONAL & COMPETITIVE DIVISIONS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Dec 15,,,,,,,,,,,,,,,,,,,
,PLAYOFFS WEEK 2: INTERMEDIATE & POWER DIVISIONS,,,,,,,,,,,,,,,,,,,,
