,,,,,,,,,,,,,,,,,,,,,
,SCVL FALL 2021 SEASON SCHEDULE,,,,,,,,,,,,,,,,,,,,
,Court 1,,,Court 2,,,Court 3,,,Court 4,,,Court 5,,,,,,,,
,,Week 10: Nov 21,,,,,,,,,,,,,,,BYE,,,DOUBLE HEADER,
3:30 PM,,INT10 v INT12,ref: INT2,,INT3 v INT6,ref: INT7,,INT4 v INT5,ref: INT1,,POW1 v POW7,ref: POW11,,POW4 v POW10,ref: POW9,,,,,,None
4:30 PM,,INT2 v INT7,ref: INT10,,INT1 v INT8,ref: INT9,,POW3 v POW5,ref: POW6,,POW8 v POW11,ref: POW2,,POW9 v POW10,ref: POW4,,,,,,None
5:30 PM,,INT9 v INT11,ref: INT8,,COM1 v COM11,ref: COM14,,POW2 v POW6,ref: POW8,,COM13 v COM15,ref: COM5,,COM6 v COM7,ref: COM9,,,,,,None
6:30 PM,,REC1 v REC5,ref: REC3,,COM14 v COM16,ref: COM11,,P+1 v P+2,ref: P+4,,COM5 v COM8,ref: COM10,,COM4 v COM9,ref: COM7,,,,,,POW10
7:30 PM,,REC3 v REC6,ref: REC1,,REC2 v REC4,ref: REC5,,P+3 v P+4,ref: P+1,,COM3 v COM10,ref: COM4,,COM2 v COM12,ref: COM8,,,,,,None
,,,,,,,,,,,,,,,,,,,,,
,🦄 NO LEAGUE PLAY NOV 28:  THANKSGIVING HOLIDAY WEEKEND 🦄,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Dec 5,,,,,,,,,,,,,,,,,,,
,"🦄 PLAYOFFS WEEK 1:  RECREATIONAL, COMPETITIVE & POWER-PLUS DIVISIONS 🦄",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,Court 1,,,Court 2,,,Court 3,,,Court 4,,,Court 5,,,,,,,,
,SCHEDULE TO BE ANNOUNCED SOON,,,,,,,,,,,,,,,,,,,,
,,Dec 12,,,,,,,,,,,,,,,,,,,
,🦄 PLAYOFFS WEEK 2:  INTERMEDIATE & POWER DIVISIONS 🦄,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,Court 1,,,Court 2,,,Court 3,,,Court 4,,,Court 5,,,,,,,,
,SCHEDULE TO BE ANNOUNCED SOON,,,,,,,,,,,,,,,,,,,,
