,,,,,,,,,,,,,,,,,,,,,,
,,SCVL FALL 2022 SEASON SCHEDULE,,,,,,,,,,,,,,,,,,,,
,,Court 1,,,Court 2,,,Court 3,,,Court 4,,,Court 5,,,,,,,,
,4:30 PM,,INT10 v INT12,ref: INT1,,INT2 v INT5,ref: INT6,,P+ OPEN PLAY,,,POW6 v POW7,ref: POW10,,POW1 v POW12,ref: POW11,,,COM1   COM14,,,None
,5:30 PM,,COM5 v COM6,ref: COM16,,REC2 v REC7,ref: REC3,,COM7 v COM8,ref: COM9,,COM3 v COM10,ref: COM4,,COM2 v COM11,ref: COM13,,,POW3   POW13,,,POW11
,6:30 PM,,REC3 v REC6,ref: REC7,,REC4 v REC5,ref: REC2,,COM13 v COM15,ref: COM11,,COM12 v COM16,ref: COM10,,COM4 v COM9,ref: COM2,,,,,,None
,,,,,,,,,,,,,,,,,,,,,,
,,,Week 10: Nov 20,,,,,,,,,,,,,,,BYE,,,DOUBLE HEADER,
,2:30 PM,,REC3 v REC7,ref: REC2,,REC4 v REC6,ref: REC1,,COM6 v COM9,ref: COM8,,COM2 v COM5,ref: COM11,,COM1 v COM10,ref: COM13,,,REC5,,,None
,3:30 PM,,COM11 v COM16,ref: COM7,,REC1 v REC2,ref: REC4,,COM9 v COM13,ref: COM2,,COM10 v COM12,ref: COM5,,COM8 v COM14,ref: COM3,,,,,,INT13
,4:30 PM,,INT3 v INT12,ref: INT11,,INT5 v INT6,ref: INT13,,COM3 v COM7,ref: COM14,,POW3 v POW7,ref: POW10,,POW2 v POW6,ref: POW12,,,COM4   COM15,,,COM9  COM10
,5:30 PM,,INT11 v INT15,ref: INT2,,INT4 v INT7,ref: INT5,,INT13 v INT14,ref: INT12,,POW10 v POW12,ref: POW7,,POW4 v POW5,ref: POW13,,,POW11,,,None
,6:30 PM,,INT1 v INT10,ref: INT15,,INT2 v INT9,ref: INT4,,INT8 v INT13,ref: INT14,,POW1 v POW8,ref: POW5,,POW9 v POW13,ref: POW4,,,,,,None
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,Dec 4,,,,,,,,,,,,,,,,,,,
,,🦄 PLAYOFFS WEEK 1:  REC & COMPETITIVE DIVISIONS 🦄,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,Court 1,,,Court 2,,,Court 3,,,Court 4,,,Court 5,,,,,,,,
,,SCHEDULE TO BE ANNOUNCED SOON,,,,,,,,,,,,,,,,,,,,
,,,Dec 11,,,,,,,,,,,,,,,,,,,
,,🦄 PLAYOFFS WEEK 2: INTERMEDIATE & POWER DIVISIONS 🦄,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,Court 1,,,Court 2,,,Court 3,,,Court 4,,,Court 5,,,,,,,,
,,SCHEDULE TO BE ANNOUNCED SOON,,,,,,,,,,,,,,,,,,,,
